,prediction,actual
0,56.971737,57.0
1,56.986942,58.0
2,57.053833,58.0
3,57.061428,58.0
4,57.077873,58.0
5,57.07182,59.0
6,56.913475,59.0
7,56.837963,59.0
8,56.73182,59.0
9,56.576256,60.0
10,56.423325,60.0
11,56.24411,60.0
12,56.051273,60.0
13,55.84517,61.0
14,55.764,62.0
15,55.65558,62.0
16,55.520782,62.0
17,55.67644,62.0
18,55.835674,62.0
19,55.791405,63.0
20,55.792404,64.0
21,55.92042,64.0
22,55.95265,74.0
23,55.941673,77.0
24,55.90231,71.0
25,55.891785,64.0
26,55.87024,64.0
27,55.734802,64.0
28,55.73545,65.0
29,55.9905,66.0
30,56.19486,64.0
31,55.92101,64.0
32,55.623146,63.0
33,55.34298,63.0
34,55.10107,63.0
35,54.91359,62.0
36,54.71527,62.0
37,54.498154,61.0
38,54.290268,61.0
39,54.19769,61.0
40,54.1592,61.0
41,54.309906,61.0
42,54.408054,61.0
43,54.553764,61.0
44,54.78991,60.0
45,54.940273,60.0
46,55.026142,60.0
47,55.052345,61.0
48,55.06809,61.0
49,55.11311,62.0
50,55.087067,61.0
51,55.05088,61.0
52,54.86118,60.0
53,54.817425,61.0
54,54.62956,63.0
55,54.667233,65.0
56,54.73068,65.0
57,54.542145,65.0
58,54.35294,65.0
59,54.16619,65.0
60,54.003437,66.0
61,53.767498,66.0
62,53.69231,66.0
63,53.472836,65.0
64,53.380486,65.0
65,53.40713,65.0
66,53.544975,65.0
67,53.44412,65.0
68,53.397274,65.0
69,53.409775,66.0
70,53.48489,65.0
71,53.224598,64.0
72,52.827763,62.0
73,52.658382,62.0
74,52.574787,62.0
75,52.495438,61.0
76,52.369602,61.0
77,52.21578,59.0
78,52.116165,58.0
79,51.934605,57.0
80,51.78556,57.0
81,51.579918,58.0
82,51.31386,59.0
83,51.124382,59.0
84,50.867645,59.0
85,50.531776,58.0
86,50.201183,59.0
87,49.98886,59.0
88,49.884277,59.0
89,49.89643,58.0
90,49.9394,59.0
91,49.948532,58.0
92,49.754414,58.0
93,49.764782,58.0
94,49.818237,59.0
95,49.78514,59.0
96,49.645576,60.0
97,49.514233,60.0
98,49.426384,61.0
99,49.344868,61.0
100,49.23461,61.0
101,49.104565,61.0
102,48.99621,61.0
103,48.86063,61.0
104,48.74211,61.0
105,48.60481,61.0
106,48.377193,61.0
107,48.13011,61.0
108,47.8796,62.0
109,47.627605,62.0
110,47.565746,63.0
111,47.4854,63.0
112,47.54216,63.0
113,47.78903,63.0
114,47.72742,63.0
115,47.324017,63.0
116,46.995567,63.0
117,46.938004,63.0
118,46.94087,63.0
119,46.81991,63.0
120,46.850376,64.0
121,46.90312,64.0
122,47.019676,65.0
123,47.17005,65.0
124,47.17571,66.0
125,47.263206,66.0
126,47.398624,66.0
127,47.46985,67.0
128,47.433506,67.0
129,47.31317,67.0
130,47.33193,67.0
131,47.27372,68.0
132,47.22195,68.0
133,47.209705,68.0
134,47.18438,68.0
135,47.104065,68.0
136,47.077824,68.0
137,47.16519,68.0
138,47.283554,69.0
139,47.284554,70.0
140,47.28712,70.0
141,47.152954,70.0
142,47.128345,70.0
143,47.128857,70.0
144,47.14086,70.0
145,47.11407,69.0
146,47.099957,69.0
147,47.127495,69.0
148,46.96848,67.0
