DATE TIME,PM10 1H (µg/m3),PM2.5 1H (µg/m3),SO2 1H (ppm),NO2 1H (ppm),O3 1H (ppm),CO 1H (ppm),WIND DIRECTION 1H (°),WIND SPEED 1H (m/s),RELATIVE HUMIDITY 1H (%),Ambient Temperature 1H (°c),API
2020-01-01 20:00:00,26.829,16.464,0.0013,0.0156,0.0477,0.88,194.393,1.09,63.699,29.922,56
2020-01-01 21:00:00,27.991,17.371,0.0016,0.02,0.0301,0.915,187.867,0.986,69.583,28.442,55
2020-01-01 22:00:00,24.083,14.079,0.0013,0.0185,0.0292,0.806,226.706,0.665,73.584,27.538,55
2020-01-01 23:00:00,26.551,15.892,0.001,0.0205,0.0197,0.827,254.1,0.522,77.133,26.68,55
2020-01-02 00:00:00,27.95,21.984,0.0006,0.0319,0.0009,0.946,319.134,0.422,91.534,25.545,54
2020-01-02 01:00:00,34.779,29.913,0.0006,0.0299,0.001,0.912,287.526,0.458,91.3,25.477,54
2020-01-02 02:00:00,34.945,28.725,0.0006,0.028,0.0009,0.898,300.556,0.385,92.364,25.199,54
2020-01-02 03:00:00,28.403,21.169,0.0005,0.0228,0.0009,0.715,314.029,0.335,92.433,25.097,54
2020-01-02 04:00:00,17.587,9.299,0.0005,0.0189,0.0008,0.777,276.34,0.471,94.717,24.655,53
2020-01-02 05:00:00,19.175,10.606,0.0006,0.0166,0.0009,0.86,302.426,0.29,95.317,24.38,53
2020-01-02 06:00:00,30.952,21.863,0.00105,0.0156,0.0009,0.886,276.874,0.51,95.284,24.437,53
2020-01-02 07:00:00,32.607,21.836,0.0015,0.0188,0.0009,1.073,279.877,0.455,95.0,24.565,53
2020-01-02 08:00:00,37.598,26.492,0.0009,0.0213,0.0011,1.1155,295.292,0.503,95.167,24.317,53
2020-01-02 09:00:00,41.884,29.65,0.001,0.0225,0.00985,1.158,241.777,0.401,85.701,26.835,53
2020-01-02 10:00:00,25.224,16.911,0.0007,0.0135,0.0186,0.667,25.031,0.718,70.8,29.372,53
2020-01-02 11:00:00,14.015,9.328,0.0004,0.0045,0.0319,0.414,60.44,0.959,63.674,30.41,54
2020-01-02 12:00:00,13.369,9.112,0.0003,0.0049,0.0381,0.428,31.324,1.256,61.533,30.89,54
2020-01-02 13:00:00,17.324,12.94,0.0003,0.0042,0.0412,0.448,43.203,0.879,58.368,31.638,54
2020-01-02 14:00:00,16.136,9.727,0.0003,0.0017,0.042,0.34,32.131,1.397,56.917,32.08,55
2020-01-02 15:00:00,16.119,9.963,0.0003,0.0021,0.0422,0.349,45.156,0.78,54.048,32.717,55
2020-01-02 16:00:00,17.556,11.292,0.0002,0.0017,0.0383,0.334,4.584,1.427,54.333,32.37,55
2020-01-02 17:00:00,13.582,7.239,0.0002,0.0018,0.0395,0.327,9.211,1.537,57.35,31.675,55
2020-01-02 18:00:00,10.444,4.728,0.0003,0.0016,0.0333,0.318,32.675,1.706,57.531,31.376,56
2020-01-02 19:00:00,11.22,4.683,0.0002,0.0039,0.03,0.353,29.69,1.033,60.333,30.62,56
2020-01-02 20:00:00,14.31,10.117,0.0003,0.0041,0.0281,0.339,38.292,1.532,64.338,29.35,56
2020-01-02 21:00:00,12.727,8.538,0.0003,0.0062,0.0239,0.375,34.599,1.014,67.573,28.214,56
2020-01-02 22:00:00,16.901,11.412,0.0004,0.0067,0.022,0.383,345.469,0.562,68.95,27.777,56
2020-01-02 23:00:00,16.785,10.576,0.0005,0.0111,0.0144,0.543,280.571,0.29,73.15,26.892,56
2020-01-03 00:00:00,51.954,36.239,0.002,0.0164,0.0266,0.789,345.148,0.972,74.707,28.561,56
2020-01-03 01:00:00,59.717,42.545,0.0013,0.0121,0.0313,0.883,313.559,0.675,78.652,27.921,56
2020-01-03 02:00:00,63.282,47.125,0.0011,0.0134,0.0221,0.931,315.751,0.324,82.517,27.2,55
2020-01-03 03:00:00,67.301,51.398,0.0011,0.0153,0.0151,0.987,276.196,0.482,85.6,26.497,55
2020-01-03 04:00:00,53.87,39.737,0.0011,0.0131,0.0137,0.923,295.006,0.329,87.669,26.259,55
2020-01-03 05:00:00,54.098,40.762,0.0008,0.0139,0.008,0.965,311.789,0.214,90.134,25.859,54
2020-01-03 06:00:00,54.513,41.098,0.0011,0.0158,0.0048,1.016,282.943,0.33,90.184,25.615,54
2020-01-03 07:00:00,51.782,40.08,0.0014,0.0171,0.0022,1.027,3.633,0.253,89.652,25.455,54
2020-01-03 08:00:00,40.262,30.251,0.0008,0.0157,0.0034,0.8799999999999999,329.761,0.46,86.033,25.467,54
2020-01-03 09:00:00,31.531,22.551,0.0008,0.0091,0.0143,0.733,337.875,1.052,76.55,26.935,54
2020-01-03 10:00:00,29.599,19.412,0.0009,0.0075,0.0252,0.699,10.323,0.843,67.434,29.164,55
2020-01-03 11:00:00,36.383,24.476,0.0012,0.0059,0.044,0.7,23.459,0.751,61.93,30.919,56
2020-01-03 12:00:00,33.299,20.574,0.002,0.0055,0.0623,0.65,345.04,0.391,56.083,32.347,57
2020-01-03 13:00:00,30.16,19.903,0.001,0.0012,0.0583,0.595,254.879,0.935,53.247,33.039,58
2020-01-03 14:00:00,22.545,12.527,0.0008,0.001,0.0573,0.592,258.569,0.742,53.867,33.347,60
2020-01-03 15:00:00,38.403,28.135,0.0007,0.0003,0.0491,0.588,244.131,1.141,52.754,33.927,61
2020-01-03 16:00:00,29.009,19.184,0.001,0.002,0.0536,0.617,248.237,1.378,52.605,34.261,62
2020-01-03 17:00:00,47.922,36.187,0.0021,0.006,0.0517,0.633,256.72,1.763,62.567,32.545,63
2020-01-03 18:00:00,22.405,18.236,0.0007,0.0075,0.0477,0.712,138.357,2.065,94.217,24.898,63
2020-01-03 19:00:00,31.397,25.169,0.0006,0.0111,0.031,0.892,154.377,1.387,96.529,24.724,64
2020-01-03 20:00:00,27.452,23.561,0.0006,0.0123,0.0243,0.942,155.098,0.817,94.842,25.318,64
2020-01-03 21:00:00,22.829,17.803,0.0005,0.0196,0.0088,1.039,316.392,0.349,94.282,25.405,64
2020-01-03 22:00:00,20.982,15.471,0.0006,0.0196,0.0041,1.196,327.225,0.084,95.018,25.649,64
2020-01-03 23:00:00,31.095,22.853,0.0008,0.0288,0.0006,1.336,75.556,0.063,93.633,25.781,64
2020-01-04 00:00:00,18.941,11.931,0.0009,0.0108,0.0089,0.875,9.599,0.414,94.5,25.23,64
2020-01-04 01:00:00,23.212,16.165,0.0009,0.0105,0.0066,0.873,312.127,0.367,94.9,25.172,64
2020-01-04 02:00:00,25.328,17.565,0.0009,0.0103,0.0041,0.926,339.365,0.338,95.05,25.233,64
2020-01-04 03:00:00,29.651,21.551,0.0009,0.0115,0.0031,0.903,270.621,0.462,95.0,25.104,64
2020-01-04 04:00:00,29.432,21.578,0.001,0.0115,0.0019,0.883,295.471,0.305,95.35,25.028,64
2020-01-04 05:00:00,28.722,19.203,0.001,0.0084,0.0022,0.873,332.406,0.322,95.633,25.007,64
2020-01-04 06:00:00,27.258,17.606,0.00125,0.0096,0.002,0.798,336.647,0.391,94.634,24.953,64
2020-01-04 07:00:00,20.47,10.98,0.0015,0.0102,0.001,0.821,263.6,0.422,95.0,24.65,64
2020-01-04 08:00:00,30.098,21.801,0.001,0.0097,0.0014,0.8725,287.892,0.4,94.6,25.019,64
2020-01-04 09:00:00,31.207,22.834,0.0011,0.0095,0.01185,0.924,355.997,0.688,86.242,27.485,63
2020-01-04 10:00:00,31.658,24.47,0.0012,0.00705,0.0223,0.842,19.168,0.643,75.017,29.422,62
2020-01-04 11:00:00,33.259,27.364,0.0011,0.0046,0.0391,0.739,352.361,0.512,63.308,31.489,61
2020-01-04 12:00:00,25.168,19.653,0.0012,0.0074,0.0548,0.745,186.291,0.894,58.35,32.5,59
2020-01-04 13:00:00,20.148,15.656,0.001,0.0052,0.0583,0.666,177.693,1.416,54.198,33.206,58
2020-01-04 14:00:00,12.606,8.128,0.001,0.0036,0.0541,0.652,210.378,1.426,52.667,33.895,57
2020-01-04 15:00:00,19.762,16.29,0.0011,0.0022,0.0549,0.637,222.487,1.371,50.383,34.563,56
2020-01-04 16:00:00,16.746,12.201,0.001,0.0027,0.0671,0.673,225.608,1.465,49.1,35.014,55
2020-01-04 17:00:00,34.048,29.201,0.0013,0.0035,0.0797,0.689,244.359,1.969,52.029,34.492,54
2020-01-04 18:00:00,34.265,28.683,0.0042,0.008,0.0555,0.657,259.474,1.878,60.0,32.192,54
2020-01-04 19:00:00,22.973,16.996,0.0057,0.0084,0.0484,0.666,341.52,1.196,66.083,30.465,54
2020-01-04 20:00:00,40.623,35.469,0.0016,0.0063,0.0491,0.76,332.521,1.374,73.2,29.262,54
2020-01-04 21:00:00,36.733,31.511,0.0013,0.005,0.0435,0.778,330.582,1.5,76.867,28.463,54
2020-01-04 22:00:00,30.92,26.323,0.0013,0.0041,0.0384,0.787,320.249,1.082,78.734,27.892,54
2020-01-04 23:00:00,34.951,29.907,0.0012,0.0051,0.0286,0.792,308.278,0.773,80.55,27.617,54
2020-01-05 00:00:00,13.729,9.937,0.0008,0.0046,0.0139,0.481,95.064,0.237,89.9,25.892,54
2020-01-05 01:00:00,8.053,5.866,0.0007,0.004,0.0165,0.451,42.546,0.197,89.5,25.742,54
2020-01-05 02:00:00,8.594,5.793,0.0008,0.0044,0.0144,0.447,239.649,0.305,90.517,25.418,54
2020-01-05 03:00:00,8.447,5.41,0.0007,0.0053,0.0104,0.457,290.294,0.205,92.25,25.117,54
2020-01-05 04:00:00,11.331,5.702,0.0008,0.0078,0.0048,0.477,296.438,0.202,93.333,25.015,54
2020-01-05 05:00:00,16.744,11.813,0.0007,0.0069,0.0051,0.466,274.548,0.265,93.017,25.043,54
2020-01-05 06:00:00,12.436,7.007,0.001,0.0065,0.0039,0.461,323.231,0.342,94.167,24.828,55
2020-01-05 07:00:00,11.565,4.4,0.0013,0.0065,0.0022,0.487,329.61,0.616,94.617,24.771,55
2020-01-05 08:00:00,18.506,10.638,0.0008,0.0072,0.0014,0.534,254.43,0.335,94.367,24.94,54
2020-01-05 09:00:00,15.83,9.765,0.0009,0.0086,0.00255,0.581,233.198,0.68,90.684,26.075,54
2020-01-05 10:00:00,15.228,8.935,0.0009,0.00995,0.0037,0.606,250.563,0.977,89.434,26.245,53
2020-01-05 11:00:00,16.246,11.186,0.0011,0.0113,0.0072,0.531,227.085,0.583,92.15,25.362,52
2020-01-05 12:00:00,7.013,5.611,0.001,0.0074,0.0162,0.449,226.176,0.93,91.133,25.405,50
2020-01-05 13:00:00,11.144,9.365,0.001,0.0071,0.0187,0.484,241.76,0.964,87.968,26.308,49
2020-01-05 14:00:00,11.24,9.044,0.0012,0.008,0.0219,0.547,228.273,0.817,85.884,26.89,47
2020-01-05 15:00:00,27.103,24.145,0.0021,0.0087,0.0288,0.543,251.667,1.062,85.55,27.147,45
2020-01-05 16:00:00,44.251,39.727,0.0016,0.0078,0.0395,0.589,249.053,0.822,84.0,27.623,44
2020-01-05 17:00:00,17.966,14.772,0.0015,0.0036,0.0374,0.456,291.878,0.837,78.956,28.445,43
2020-01-05 18:00:00,13.957,11.994,0.0011,0.0034,0.0322,0.463,268.861,1.006,78.167,28.344,43
2020-01-05 19:00:00,11.236,7.539,0.001,0.0074,0.0221,0.715,238.609,0.988,82.017,27.767,42
2020-01-05 20:00:00,13.315,9.34,0.0009,0.0091,0.0186,0.67,243.713,0.829,85.417,26.792,42
2020-01-05 21:00:00,20.104,15.177,0.0009,0.0105,0.0131,0.651,288.391,0.41,89.35,26.005,41
2020-01-05 22:00:00,18.277,12.335,0.0009,0.0133,0.0072,0.697,285.945,0.43,91.75,25.548,41
2020-01-05 23:00:00,20.643,13.604,0.0009,0.0169,0.0029,0.742,228.764,0.214,92.0,25.613,40
2020-01-06 00:00:00,33.614,24.33,0.001,0.0121,0.0099,0.911,334.141,0.908,89.4,26.015,40
2020-01-06 01:00:00,36.79,27.374,0.0009,0.0115,0.0095,0.915,337.499,1.111,88.733,25.872,40
2020-01-06 02:00:00,35.699,26.83,0.0009,0.008,0.0096,0.828,317.244,0.903,89.417,25.627,40
2020-01-06 03:00:00,20.558,10.325,0.001,0.0062,0.0106,0.672,296.291,0.842,89.383,25.538,40
2020-01-06 04:00:00,36.304,24.908,0.001,0.0062,0.0087,0.723,312.146,0.752,90.0,25.128,41
2020-01-06 05:00:00,27.538,16.633,0.001,0.0047,0.0085,0.767,346.656,0.823,90.6,24.867,42
2020-01-06 06:00:00,32.805,17.492,0.001,0.0066,0.0043,0.96,315.403,0.602,92.183,24.448,43
2020-01-06 07:00:00,36.581,21.296,0.001,0.0086,0.0015,1.046,275.928,0.551,93.0,24.202,44
2020-01-06 08:00:00,30.023,17.082,0.001,0.0097,0.0019,1.097,322.535,0.27,90.809,25.309,45
2020-01-06 09:00:00,35.11,25.778,0.0013,0.0163,0.0113,1.148,200.113,0.152,76.083,28.995,45
2020-01-06 10:00:00,35.07,29.123,0.0011,0.0165,0.0207,0.848,203.441,0.96,68.835,30.062,46
2020-01-06 11:00:00,31.302,23.762,0.0048,0.0167,0.0301,0.667,212.44,1.285,70.384,29.742,47
2020-01-06 12:00:00,13.037,7.372,0.0011,0.01,0.016,0.574,182.246,1.94,75.467,28.163,48
2020-01-06 13:00:00,8.599,3.642,0.0009,0.0079,0.0316,0.532,184.229,1.709,70.134,30.258,49
2020-01-06 14:00:00,12.164,7.041,0.0009,0.0061,0.0382,0.536,189.639,2.18,65.622,31.067,50
2020-01-06 15:00:00,10.84,7.31,0.0009,0.0045,0.0435,0.468,166.857,1.618,59.8,32.132,51
2020-01-06 16:00:00,16.283,12.415,0.0008,0.0067,0.0499,0.512,159.819,1.432,60.517,32.237,52
2020-01-06 17:00:00,21.884,16.259,0.0011,0.011,0.0472,0.607,156.229,1.394,66.633,31.24,52
2020-01-06 18:00:00,25.776,18.953,0.0031,0.0224,0.0371,0.674,161.717,1.192,67.831,31.105,53
2020-01-06 19:00:00,38.942,30.705,0.0036,0.0329,0.0232,0.886,181.542,1.45,69.937,30.425,53
2020-01-06 20:00:00,27.239,20.766,0.0016,0.0184,0.0211,0.834,199.174,1.3,78.034,28.867,53
2020-01-06 21:00:00,23.523,18.714,0.002,0.0241,0.012,0.773,180.99,1.332,80.834,27.97,54
2020-01-06 22:00:00,22.68,16.801,0.0025,0.0243,0.0103,0.692,170.518,0.941,82.75,27.732,54
2020-01-06 23:00:00,19.253,14.397,0.0027,0.0225,0.0066,0.651,173.073,0.754,81.267,27.834,54
2020-01-07 00:00:00,30.713,23.722,0.0009,0.0122,0.0142,0.517,112.837,0.956,73.322,28.649,54
2020-01-07 01:00:00,27.939,20.021,0.001,0.0197,0.0053,0.607,74.105,0.313,75.465,28.093,54
2020-01-07 02:00:00,31.17,23.086,0.0015,0.023,0.0017,0.627,53.372,0.19,77.867,27.623,54
2020-01-07 03:00:00,34.008,25.188,0.0014,0.0136,0.0099,0.471,111.314,0.611,78.2,27.597,55
2020-01-07 04:00:00,27.544,18.568,0.0012,0.0122,0.0094,0.421,275.536,0.228,79.569,26.923,55
2020-01-07 05:00:00,29.664,21.44,0.0011,0.0146,0.0035,0.447,305.144,0.558,83.683,26.315,55
2020-01-07 06:00:00,34.804,25.961,0.0014,0.018,0.0006,0.599,261.207,0.281,85.667,25.917,55
2020-01-07 07:00:00,30.901,21.391,0.0017,0.0171,0.0005,0.723,316.707,0.261,88.883,25.397,55
2020-01-07 08:00:00,49.445,38.166,0.0013,0.0168,0.0009,1.0265,0.537,0.64,89.384,25.577,56
2020-01-07 09:00:00,59.198,44.278,0.0018,0.0223,0.006,1.33,257.305,0.674,85.5,26.63,56
2020-01-07 10:00:00,47.553,31.027,0.002,0.02035,0.0111,0.938,200.88,0.993,75.333,28.88,57
2020-01-07 11:00:00,35.724,22.422,0.0018,0.0184,0.0209,0.64,180.13,0.881,66.05,31.057,58
2020-01-07 12:00:00,29.938,18.37,0.0014,0.0115,0.0275,0.522,167.453,1.335,64.507,30.966,59
2020-01-07 13:00:00,31.469,19.46,0.0012,0.0105,0.0393,0.501,163.211,1.838,62.583,31.59,61
2020-01-07 14:00:00,25.957,18.189,0.0021,0.0115,0.0207,0.476,162.304,2.402,60.067,31.238,62
2020-01-07 15:00:00,18.307,9.398,0.0027,0.0109,0.0318,0.37,164.152,2.823,56.832,32.522,63
2020-01-07 16:00:00,22.576,11.738,0.0032,0.0123,0.0404,0.398,156.989,2.402,55.5,33.068,64
2020-01-07 17:00:00,28.032,18.697,0.0023,0.0125,0.0441,0.398,169.437,2.482,55.95,32.747,64
2020-01-07 18:00:00,22.979,13.499,0.0015,0.0113,0.0384,0.475,174.01,2.166,58.418,32.278,65
2020-01-07 19:00:00,28.532,17.431,0.0015,0.0196,0.0307,0.641,170.756,1.513,61.85,31.195,65
2020-01-07 20:00:00,28.143,17.268,0.0015,0.0215,0.0221,0.713,164.487,1.346,64.355,30.404,65
2020-01-07 21:00:00,28.174,18.058,0.0013,0.0244,0.0077,0.729,165.199,0.963,65.139,29.795,65
2020-01-07 22:00:00,37.171,24.97,0.0014,0.0259,0.0049,0.792,153.843,0.565,67.867,29.325,66
2020-01-07 23:00:00,26.835,18.296,0.0012,0.0249,0.0019,0.753,346.207,0.286,74.783,28.173,66
2020-01-08 00:00:00,28.454,20.843,0.0007,0.013,0.0073,0.751,291.482,0.333,90.584,25.117,66
2020-01-08 01:00:00,34.717,26.251,0.0005,0.0135,0.0039,0.783,277.065,0.358,93.0,24.648,66
2020-01-08 02:00:00,34.914,26.136,0.0006,0.0144,0.0033,0.897,281.497,0.241,92.617,24.892,66
2020-01-08 03:00:00,18.983,10.752,0.0005,0.0159,0.0063,0.797,184.035,0.483,90.6,25.554,66
2020-01-08 04:00:00,14.837,7.285,0.0003,0.0142333333333333,0.0084,0.534,330.416,0.221,90.667,25.042,65
2020-01-08 05:00:00,33.377,25.977,0.0004,0.0125666666666666,0.006,0.63,317.265,0.251,93.217,24.438,65
2020-01-08 06:00:00,29.414,22.683,0.00095,0.0109,0.0042,0.589,332.316,0.253,92.184,24.469,64
2020-01-08 07:00:00,22.42,14.355,0.0015,0.0124,0.0024,0.611,268.459,0.224,90.267,24.948,64
2020-01-08 08:00:00,14.248,6.801,0.0008,0.0116,0.0031,0.6755,320.845,0.361,89.767,24.837,63
2020-01-08 09:00:00,19.412,12.94,0.0008,0.0121,0.0084999999999999,0.74,47.726,0.192,83.083,26.72,62
2020-01-08 10:00:00,19.554,13.326,0.0011,0.0092,0.0139,0.583,99.61,0.826,76.82,27.916,61
2020-01-08 11:00:00,11.004,6.855,0.0012,0.0063,0.0229,0.433,140.269,1.078,70.084,29.358,60
2020-01-08 12:00:00,13.328,9.914,0.0007,0.004,0.032,0.417,158.824,1.276,63.583,30.915,59
2020-01-08 13:00:00,7.88,4.828,0.0005,0.0045,0.0394,0.461,165.845,1.399,62.467,31.397,57
2020-01-08 14:00:00,15.324,11.2,0.0005,0.0033,0.035,0.442,180.806,1.564,59.192,32.253,56
2020-01-08 15:00:00,8.802,5.979,0.0006,0.0038,0.0342,0.46,196.128,1.555,53.722,33.259,55
2020-01-08 16:00:00,22.798,15.633,0.0006,0.0023,0.0302,0.416,223.391,1.587,51.783,33.45,54
2020-01-08 17:00:00,4.366,1.085,0.0005,0.0044,0.0306,0.472,195.767,1.454,57.233,32.297,54
2020-01-08 18:00:00,4.544,0.441,0.0004,0.0062,0.0269,0.515,184.366,1.09,59.517,31.718,54
2020-01-08 19:00:00,17.497,12.03,0.0006,0.0061,0.0262,0.512,172.978,0.761,64.05,30.528,54
2020-01-08 20:00:00,14.936,10.709,0.0016,0.016,0.0148,0.614,162.759,0.607,67.599,29.33,54
2020-01-08 21:00:00,20.463,16.689,0.002,0.0215,0.0096,0.697,176.7,0.713,70.983,28.747,54
2020-01-08 22:00:00,18.411,14.102,0.0007,0.0148,0.0154,0.667,151.668,0.247,73.45,28.19,55
2020-01-08 23:00:00,17.687,14.252,0.0006,0.0147,0.0092,0.641,123.627,0.251,72.617,28.122,55
2020-01-09 00:00:00,29.345,22.012,0.0008,0.0191,0.001,1.002,335.835,0.459,85.942,25.739,55
2020-01-09 01:00:00,26.789,17.984,0.0008,0.0173,0.0009,1.05,315.246,0.33,88.572,25.497,55
2020-01-09 02:00:00,23.043,15.802,0.0009,0.0167,0.0008,1.122,298.585,0.176,88.778,25.518,55
2020-01-09 03:00:00,27.2,21.621,0.001,0.016,0.0009,1.196,311.186,0.266,90.611,25.124,55
2020-01-09 04:00:00,30.241,22.669,0.0009,0.0159,0.0009,1.18,318.759,0.389,89.67,25.148,55
2020-01-09 05:00:00,24.376,17.207,0.0011,0.0119,0.0053,0.732,150.235,0.354,84.156,26.034,55
2020-01-09 06:00:00,20.455,12.991,0.00215,0.0137,0.0035,0.608,228.678,0.197,84.379,25.666,54
2020-01-09 07:00:00,21.27,13.968,0.0032,0.0164,0.0011,0.618,303.425,0.3,85.95,25.204,54
2020-01-09 08:00:00,23.892,16.151,0.0021,0.0157,0.0013,0.9155,314.312,0.53,88.426,24.997,54
2020-01-09 09:00:00,31.776,21.759,0.0021,0.0186,0.0073999999999999,1.213,4.764,0.155,77.975,28.359,54
2020-01-09 10:00:00,27.641,14.701,0.0016,0.01465,0.0135,0.834,128.045,0.888,68.65,30.422,54
2020-01-09 11:00:00,22.812,11.368,0.0013,0.0107,0.0205,0.668,143.98,1.133,63.107,31.691,54
2020-01-09 12:00:00,27.642,15.076,0.0012,0.0101,0.0311,0.62,166.217,1.264,59.666,32.328,55
2020-01-09 13:00:00,31.695,20.4,0.0012,0.0121,0.0217,0.716,196.993,1.735,64.059,30.925,56
2020-01-09 14:00:00,27.369,15.772,0.0011,0.0185,0.0203,0.843,180.429,0.934,65.337,30.861,56
2020-01-09 15:00:00,24.515,11.981,0.0011,0.0096,0.0361,0.613,180.816,1.124,55.683,33.223,57
2020-01-09 16:00:00,31.804,16.558,0.0009,0.0075,0.0369,0.596,172.322,1.504,57.284,32.983,57
2020-01-09 17:00:00,28.665,15.171,0.0009,0.0173,0.0254,0.677,98.455,0.598,70.963,29.932,57
2020-01-09 18:00:00,29.914,17.15,0.0009,0.0224,0.0229,0.807,208.179,0.032,68.883,31.248,57
2020-01-09 19:00:00,43.971,29.477,0.0013,0.0152,0.0221,0.784,144.445,1.185,60.834,31.56,57
2020-01-09 20:00:00,37.659,19.527,0.001,0.0152,0.0209,0.768,183.662,1.253,72.074,29.888,56
2020-01-09 21:00:00,39.203,21.197,0.001,0.0173,0.0172,0.804,172.328,0.974,78.587,28.833,56
2020-01-09 22:00:00,27.39,14.357,0.0013,0.0166,0.0076,0.803,185.772,0.467,78.889,28.273,56
2020-01-09 23:00:00,23.07,13.502,0.0015,0.0197,0.0041,0.779,112.794,0.279,80.769,27.808,56
2020-01-10 00:00:00,28.747,23.59,0.0014,0.0124,0.0242,0.607,114.624,0.316,80.117,27.033,55
2020-01-10 01:00:00,25.443,21.53,0.0011,0.0105,0.0241,0.591,67.214,0.292,86.55,25.594,55
2020-01-10 02:00:00,18.716,15.747,0.0008,0.0099,0.0216,0.527,4.399,0.235,90.663,24.763,55
2020-01-10 03:00:00,7.938,4.346,0.0008,0.0094,0.0188,0.523,159.359,0.394,89.567,24.898,56
2020-01-10 04:00:00,10.099,8.373,0.0007,0.0078,0.0198,0.478,206.147,0.491,88.133,24.843,56
2020-01-10 05:00:00,20.163,17.61,0.0008,0.0095,0.0163,0.468,106.639,0.095,88.783,24.822,56
2020-01-10 06:00:00,8.928,6.109,0.0011,0.0122,0.012,0.497,31.964,0.148,89.933,24.677,56
2020-01-10 07:00:00,16.619,13.271,0.0014,0.0147,0.0092,0.65,120.964,0.373,91.468,24.575,57
2020-01-10 08:00:00,14.936,11.044,0.0017,0.0197,0.0033,0.81,90.487,0.471,93.95,24.177,57
2020-01-10 09:00:00,18.054,15.3,0.0014,0.0166,0.0073666666666666,0.97,94.15,0.318,90.85,25.179,57
2020-01-10 10:00:00,23.05,18.628,0.0016,0.01795,0.0114333333333333,1.076,101.858,0.286,85.294,26.591,58
2020-01-10 11:00:00,15.447,11.502,0.0015,0.0193,0.0155,0.901,103.337,0.239,78.083,28.02,58
2020-01-10 12:00:00,9.469,5.601,0.0015,0.0163,0.0235,0.729,116.516,0.526,68.367,30.518,59
2020-01-10 13:00:00,18.705,15.109,0.0016,0.0173,0.0326,0.71,245.979,1.098,63.754,31.313,59
2020-01-10 14:00:00,29.888,24.729,0.0016,0.0151,0.0456,0.678,245.411,1.336,63.333,31.599,59
2020-01-10 15:00:00,19.185,10.645,0.0014,0.0089,0.0408,0.551,244.153,1.642,64.067,31.49,60
2020-01-10 16:00:00,17.352,10.964,0.0011,0.0099,0.0365,0.593,218.728,1.443,62.35,31.208,59
2020-01-10 17:00:00,24.925,20.964,0.0009,0.0113,0.0315,0.593,210.376,1.238,65.75,30.593,59
2020-01-10 18:00:00,18.826,13.403,0.0009,0.019,0.022,0.758,33.505,1.029,90.767,25.362,59
2020-01-10 19:00:00,11.576,8.225,0.0009,0.0189,0.0146,0.822,17.137,1.215,97.0,24.079,58
2020-01-10 20:00:00,10.831,8.421,0.0008,0.008,0.023,0.538,16.445,1.748,97.283,23.202,58
