DATE TIME,PM10 1H (µg/m3),PM2.5 1H (µg/m3),SO2 1H (ppm),NO2 1H (ppm),O3 1H (ppm),CO 1H (ppm),WIND DIRECTION 1H (°),WIND SPEED 1H (m/s),RELATIVE HUMIDITY 1H (%),Ambient Temperature 1H (°c),API
2020-01-03 03:00:00,39.422,29.902,0.0009,0.0259,0.0077,1.04,67.758,0.967,79.617,27.287,55
2020-01-03 04:00:00,35.156,26.9,0.001,0.0123,0.0176,0.687,83.768,1.115,77.6,26.98,55
2020-01-03 05:00:00,30.169,21.842,0.0009,0.007,0.0215,0.553,89.198,1.286,76.267,26.847,56
2020-01-03 06:00:00,33.285,23.664,0.00085,0.0075,0.0153,0.585,78.301,0.838,78.093,26.227,56
2020-01-03 07:00:00,34.745,26.789,0.0008,0.0102,0.0136,0.6154999999999999,93.08,1.62,77.367,26.382,56
2020-01-03 08:00:00,38.621,30.085,0.0008,0.0109,0.0126,0.646,77.236,1.19,77.233,26.297,56
2020-01-03 09:00:00,34.019,26.041,0.0007,0.0116,0.01845,0.717,72.719,1.32,73.3,27.62,56
2020-01-03 10:00:00,24.877,17.25,0.0008,0.0071,0.0243,0.623,55.985,1.514,64.198,29.798,56
2020-01-03 11:00:00,33.17,24.226,0.0007,0.0064,0.035,0.618,77.639,1.336,59.017,31.533,55
2020-01-03 12:00:00,29.481,20.593,0.0012,0.0046,0.0522,0.5,48.73,0.902,51.733,33.28,55
2020-01-03 13:00:00,32.44,23.559,0.0011,0.0038,0.062,0.488,102.071,0.827,49.274,34.203,55
2020-01-03 14:00:00,31.189,21.623,0.0011,0.005,0.0771,0.53,103.641,0.598,49.1,34.589,55
2020-01-03 15:00:00,45.861,35.353,0.0011,0.0058,0.085,0.55,109.654,0.445,46.917,35.303,55
2020-01-03 16:00:00,21.623,12.937,0.0007,0.0045,0.064,0.524,72.84,0.739,48.217,35.028,55
2020-01-03 17:00:00,30.057,21.373,0.0007,0.0037,0.0441,0.491,116.779,1.318,52.824,33.727,55
2020-01-03 18:00:00,33.919,23.18,0.0006,0.0061,0.0382,0.569,120.715,0.197,58.35,32.322,55
2020-01-03 19:00:00,27.433,18.534,0.0006,0.011,0.0403,0.688,224.06,2.199,71.567,29.372,55
2020-01-03 20:00:00,30.881,27.063,0.0008,0.0158,0.0292,0.789,243.597,0.475,76.958,28.315,56
2020-01-03 21:00:00,27.347,20.961,0.0011,0.0269,0.0117,0.997,126.966,0.597,76.8,28.558,56
2020-01-03 22:00:00,35.074,27.958,0.001,0.0279,0.0085,1.022,113.344,0.724,76.295,28.464,56
2020-01-03 23:00:00,30.288,25.376,0.0007,0.0249,0.0096,1.057,157.002,0.711,78.883,27.98,57
2020-01-04 00:00:00,27.6,20.318,0.0007,0.008,0.0068,0.786,101.1,0.696,96.0,25.207,57
2020-01-04 01:00:00,25.574,17.446,0.0006,0.0069,0.0056,0.741,81.721,0.764,95.283,25.338,58
2020-01-04 02:00:00,27.099,17.05,0.0006,0.0041,0.0053,0.618,120.646,0.434,94.117,25.198,58
2020-01-04 03:00:00,27.017,17.028,0.0006,0.0034,0.005,0.575,111.68,0.525,94.6,25.041,58
2020-01-04 04:00:00,25.759,15.767,0.0006,0.0031,0.0039,0.569,104.036,0.432,94.667,25.029,59
2020-01-04 05:00:00,29.065,18.275,0.0006,0.0032,0.0029,0.585,80.378,0.472,94.983,25.025,59
2020-01-04 06:00:00,34.751,24.521,0.0006,0.0041,0.002,0.643,100.526,0.487,94.633,24.927,59
2020-01-04 07:00:00,19.114,9.79,0.0006,0.005,0.0016,0.679,102.761,0.697,94.067,24.798,60
2020-01-04 08:00:00,23.752,15.334,0.0006,0.0068,0.0016,0.715,78.225,0.725,92.484,25.04,60
2020-01-04 09:00:00,35.185,28.415,0.0006,0.0086,0.0091,0.954,115.397,0.483,82.733,28.088,60
2020-01-04 10:00:00,32.457,28.122,0.0007,0.0064,0.0166,0.837,107.422,0.805,72.084,30.485,60
2020-01-04 11:00:00,27.25,23.972,0.0006,0.0042,0.0337,0.689,156.556,0.583,64.754,32.046,60
2020-01-04 12:00:00,26.508,23.73,0.0006,0.0042,0.0479,0.622,184.955,0.845,59.717,32.582,60
2020-01-04 13:00:00,20.294,17.0,0.0007,0.0038,0.0503,0.539,184.007,1.088,55.417,33.452,60
2020-01-04 14:00:00,21.376,18.428,0.0006,0.0031,0.0525,0.527,215.035,0.768,52.267,34.295,60
2020-01-04 15:00:00,21.194,18.192,0.0006,0.003,0.0536,0.524,235.892,0.913,50.217,35.127,60
2020-01-04 16:00:00,17.318,13.861,0.0006,0.0029,0.0579,0.507,209.333,0.88,47.2,35.915,59
2020-01-04 17:00:00,25.668,22.254,0.0006,0.0031,0.0603,0.498,171.918,1.173,48.184,35.26,59
2020-01-04 18:00:00,15.963,9.971,0.0004,0.0044,0.0495,0.579,80.062,2.949,77.0,28.647,58
2020-01-04 19:00:00,28.204,22.31,0.0004,0.0091,0.0341,0.73,120.061,0.359,95.517,26.033,58
2020-01-04 20:00:00,33.998,27.119,0.0004,0.0127,0.0217,0.975,76.815,1.061,95.267,26.727,57
2020-01-04 21:00:00,32.212,25.665,0.0005,0.0156,0.0178,1.124,84.928,1.312,94.75,26.458,57
2020-01-04 22:00:00,28.73,23.758,0.0005,0.0107,0.018,0.966,98.375,0.893,93.896,26.472,56
2020-01-04 23:00:00,41.926,35.139,0.0004,0.0081,0.0172,0.858,74.905,1.037,92.383,26.585,56
2020-01-05 00:00:00,12.362,6.644,0.0007,0.0045,0.008,0.448,77.132,0.88,91.967,25.855,55
2020-01-05 01:00:00,11.814,6.178,0.0006,0.0029,0.0094,0.41,86.751,1.2,91.5,25.847,55
2020-01-05 02:00:00,10.925,3.965,0.0007,0.0017,0.0067,0.379,107.185,0.566,92.583,25.558,55
2020-01-05 03:00:00,12.931,5.898,0.0006,0.0016,0.0053,0.378,110.041,0.767,93.473,25.449,55
2020-01-05 04:00:00,10.532,4.91,0.0007,0.0022,0.0043,0.392,95.414,0.826,92.483,25.633,55
2020-01-05 05:00:00,11.203,7.421,0.0006,0.0013,0.0042,0.366,83.937,0.89,91.65,25.453,55
2020-01-05 06:00:00,19.711,13.035,0.0009,0.0017,0.0031,0.397,110.314,0.829,92.067,25.292,55
2020-01-05 07:00:00,18.527,11.302,0.0012,0.003,0.0014,0.4485,89.783,0.792,92.233,25.305,55
2020-01-05 08:00:00,8.701,1.345,0.0008,0.0039,0.0012,0.5,86.77,0.692,91.8,25.415,55
2020-01-05 09:00:00,7.144,0.327,0.0008,0.0048,0.0034,0.597,102.442,0.358,87.317,26.635,55
2020-01-05 10:00:00,17.305,11.349,0.0007,0.0053,0.0056,0.627,83.43,0.55,82.017,28.212,55
2020-01-05 11:00:00,14.713,10.083,0.0008,0.0081,0.0095,0.647,300.99,0.377,79.7,28.47,55
2020-01-05 12:00:00,10.701,8.039,0.0008,0.007,0.0153,0.518,290.025,1.048,80.283,28.13,55
2020-01-05 13:00:00,5.357,4.446,0.0008,0.0059,0.0213,0.426,294.401,0.995,76.95,28.397,55
2020-01-05 14:00:00,6.567,5.325,0.0009,0.0062,0.0253,0.446,276.833,0.731,75.119,29.149,55
2020-01-05 15:00:00,6.426,5.086,0.001,0.0059,0.0266,0.441,282.419,0.902,73.367,29.413,54
2020-01-05 16:00:00,8.529,7.023,0.0015,0.0045,0.0321,0.445,270.92,0.623,73.417,29.652,53
2020-01-05 17:00:00,16.593,14.928,0.0016,0.0035,0.0404,0.437,277.423,0.859,70.167,30.708,52
2020-01-05 18:00:00,14.267,12.265,0.0008,0.0039,0.041,0.512,267.131,0.919,69.984,30.625,51
2020-01-05 19:00:00,12.009,9.552,0.0007,0.0058,0.0319,0.585,255.712,1.102,73.55,29.613,49
2020-01-05 20:00:00,17.576,15.722,0.0007,0.007,0.0246,0.61,254.686,0.848,77.969,28.635,48
2020-01-05 21:00:00,14.214,11.461,0.0006,0.0065,0.0189,0.568,270.585,0.195,81.047,28.114,46
2020-01-05 22:00:00,13.254,9.482,0.0006,0.0064,0.0128,0.578,74.994,0.444,83.543,27.563,45
2020-01-05 23:00:00,15.685,10.173,0.0007,0.0062,0.0091,0.587,138.542,0.812,85.282,27.323,43
2020-01-06 00:00:00,34.267,26.815,0.0014,0.0242,0.0009,1.217,86.473,0.65,86.117,27.147,42
2020-01-06 01:00:00,40.244,31.982,0.0013,0.0218,0.0012,1.232,74.093,0.81,88.455,26.839,42
2020-01-06 02:00:00,38.803,29.875,0.0014,0.0168,0.0012,1.01,73.733,0.711,88.917,26.787,41
2020-01-06 03:00:00,36.578,25.475,0.0014,0.0131,0.0012,0.904,67.052,0.511,90.334,26.265,41
2020-01-06 04:00:00,40.661,29.395,0.0014,0.0123,0.0013,0.842,68.186,0.821,90.834,25.925,40
2020-01-06 05:00:00,24.948,14.993,0.0012,0.0104,0.0013,0.716,92.631,0.632,91.633,25.419,39
2020-01-06 06:00:00,29.006,18.357,0.0015999999999999,0.0052,0.0031,0.586,94.847,0.567,91.6,25.172,39
2020-01-06 07:00:00,29.561,19.851,0.002,0.0063,0.0017,0.6739999999999999,96.045,0.494,93.212,24.846,38
2020-01-06 08:00:00,21.94,12.078,0.0014,0.01135,0.0014,0.762,80.942,0.699,92.085,25.473,37
2020-01-06 09:00:00,32.237,20.866,0.0015,0.0164,0.00745,1.223,167.091,0.949,83.45,27.902,36
2020-01-06 10:00:00,33.142,23.589,0.0014,0.0217,0.0135,1.156,159.318,1.008,74.234,30.133,36
2020-01-06 11:00:00,30.484,22.889,0.0013,0.0169,0.0295,0.863,186.19,1.345,70.433,30.537,35
2020-01-06 12:00:00,16.518,11.533,0.0012,0.0108,0.0267,0.561,204.331,2.065,72.854,29.319,35
2020-01-06 13:00:00,21.315,16.569,0.0015,0.007,0.0388,0.484,178.63,1.883,70.599,30.666,35
2020-01-06 14:00:00,19.995,15.676,0.0015,0.0053,0.0503,0.48,162.616,1.379,66.2,31.833,35
2020-01-06 15:00:00,24.832,18.862,0.0016,0.0074,0.0503,0.517,169.279,2.252,68.684,31.328,36
2020-01-06 16:00:00,22.541,16.196,0.002,0.0096,0.0451,0.514,167.58,2.278,70.6,30.694,37
2020-01-06 17:00:00,25.131,18.143,0.0018,0.0095,0.0487,0.538,178.547,2.011,70.5,30.679,39
2020-01-06 18:00:00,19.161,13.056,0.0013,0.0103,0.0498,0.595,187.815,1.441,66.133,31.475,41
2020-01-06 19:00:00,16.113,11.9,0.0012,0.009,0.0478,0.645,161.314,1.586,66.2,31.114,43
2020-01-06 20:00:00,24.673,20.482,0.0012,0.0131,0.0383,0.777,158.899,0.972,70.4,30.002,45
2020-01-06 21:00:00,25.956,20.892,0.0014,0.0159,0.0271,0.707,172.939,1.334,78.563,29.024,48
2020-01-06 22:00:00,19.575,15.057,0.0014,0.0152,0.0194,0.575,164.514,1.112,82.434,28.404,50
2020-01-06 23:00:00,13.622,9.564,0.0014,0.0115,0.0178,0.572,170.325,0.887,79.717,28.287,52
2020-01-07 00:00:00,37.402,29.379,0.0013,0.0187,0.0101,0.782,104.926,0.749,76.049,28.503,53
2020-01-07 01:00:00,36.693,28.289,0.0011,0.0101,0.0169,0.584,95.13,0.883,75.967,28.462,54
2020-01-07 02:00:00,35.198,26.901,0.001,0.0082,0.0139,0.556,68.07,0.825,78.467,27.89,55
2020-01-07 03:00:00,32.547,24.767,0.0008,0.0066,0.0141,0.526,104.48,0.908,81.634,27.448,56
2020-01-07 04:00:00,35.502,28.452,0.0007,0.007,0.0132,0.512,94.483,0.831,82.785,27.155,56
2020-01-07 05:00:00,28.991,22.775,0.0006,0.0068,0.0117,0.498,85.658,0.858,83.05,26.839,56
2020-01-07 06:00:00,28.537,23.185,0.0007,0.0076,0.0102,0.486,90.616,0.93,79.917,26.932,57
2020-01-07 07:00:00,26.692,21.404,0.0008,0.0077,0.0073,0.623,86.251,0.643,84.267,25.859,57
2020-01-07 08:00:00,24.15,16.154,0.0007,0.0143,0.0016,0.76,84.914,0.767,85.75,25.892,57
2020-01-07 09:00:00,45.201,34.296,0.0011,0.0209,0.0075499999999999,1.554,71.06,1.112,78.134,28.217,57
2020-01-07 10:00:00,45.22,30.337,0.001,0.0213,0.0135,1.191,111.872,0.601,66.583,31.148,57
2020-01-07 11:00:00,16.352,9.293,0.0008,0.0093,0.0206,0.564,131.244,1.112,62.467,31.059,57
2020-01-07 12:00:00,17.086,8.72,0.0013,0.0075,0.0318,0.457,141.293,1.135,60.26,31.897,58
2020-01-07 13:00:00,24.271,15.079,0.0013,0.0066,0.0496,0.435,174.484,1.404,56.357,32.659,58
2020-01-07 14:00:00,25.064,13.629,0.0013,0.0078,0.0403,0.426,189.657,2.712,60.1,31.992,58
2020-01-07 15:00:00,32.393,19.838,0.0012,0.0069,0.0511,0.417,179.806,2.36,59.1,32.604,58
2020-01-07 16:00:00,26.946,12.235,0.0012,0.0061,0.055,0.396,176.893,2.675,57.417,32.985,59
2020-01-07 17:00:00,30.43,15.802,0.0009,0.007,0.0532,0.401,178.826,2.392,56.183,32.94,59
2020-01-07 18:00:00,28.348,16.151,0.0008,0.008,0.0504,0.485,190.157,2.144,57.217,32.842,60
2020-01-07 19:00:00,17.567,11.542,0.0007,0.0094,0.0428,0.552,177.061,1.755,60.7,31.707,61
2020-01-07 20:00:00,23.128,15.776,0.0007,0.0109,0.0311,0.594,176.145,1.487,63.1,30.73,61
2020-01-07 21:00:00,24.776,16.63,0.0007,0.0122,0.024,0.609,172.954,1.354,67.434,30.027,62
2020-01-07 22:00:00,25.031,17.044,0.0007,0.0177,0.0154,0.722,112.992,0.51,71.0,29.204,63
2020-01-07 23:00:00,36.22,25.539,0.0008,0.0235,0.0057,0.911,117.061,0.723,73.983,28.548,64
2020-01-08 00:00:00,37.098,29.985,0.001,0.0227,0.0007,1.23,97.837,0.829,88.367,26.399,65
2020-01-08 01:00:00,32.245,24.853,0.001,0.022,0.0007,1.195,101.105,0.769,90.652,25.784,65
2020-01-08 02:00:00,27.176,19.596,0.001,0.0188,0.002,1.088,154.433,0.975,90.65,25.945,66
2020-01-08 03:00:00,31.663,25.566,0.0009,0.0099,0.0086,0.725,148.76,1.421,88.584,26.242,66
2020-01-08 04:00:00,23.906,16.647,0.0013,0.0101,0.0042,0.61,107.436,1.125,88.813,25.712,66
2020-01-08 05:00:00,19.063,12.141,0.0014,0.0117,0.0018,0.515,114.25,0.709,88.15,25.433,66
2020-01-08 06:00:00,14.835,6.92,0.0014,0.0121,0.0006,0.56,106.805,0.467,88.784,25.293,66
2020-01-08 07:00:00,12.303,4.276,0.0014,0.0109,0.0011,0.6465000000000001,115.112,0.582,89.517,25.17,66
2020-01-08 08:00:00,13.024,6.0,0.001,0.0121999999999999,0.0009,0.733,85.877,0.543,90.234,25.077,66
2020-01-08 09:00:00,19.958,13.316,0.0012,0.0135,0.0047,0.996,91.595,0.754,84.35,26.905,66
2020-01-08 10:00:00,20.673,16.721,0.0014,0.0092,0.0085,0.645,135.665,1.036,75.262,28.599,65
2020-01-08 11:00:00,5.745,1.936,0.0016,0.006,0.0171,0.505,147.721,1.465,69.383,29.792,65
2020-01-08 12:00:00,8.907,6.279,0.0019,0.0067,0.0234,0.43,186.654,1.916,64.75,30.402,64
2020-01-08 13:00:00,11.533,8.538,0.0024,0.0065,0.0302,0.417,169.392,2.195,64.05,31.02,64
2020-01-08 14:00:00,12.521,10.456,0.0026,0.0065,0.037,0.405,188.065,2.359,61.967,31.487,63
2020-01-08 15:00:00,7.255,4.885,0.0013,0.0028,0.0315,0.38,204.77,2.542,58.309,31.948,62
2020-01-08 16:00:00,7.774,4.55,0.0012,0.0031,0.0307,0.374,210.419,2.455,57.084,31.973,61
2020-01-08 17:00:00,9.731,6.897,0.0015,0.0059,0.0311,0.408,202.473,2.425,61.417,31.415,60
2020-01-08 18:00:00,12.732,10.245,0.0016,0.0055,0.0275,0.449,200.154,2.319,60.25,31.07,59
2020-01-08 19:00:00,10.506,7.673,0.0028,0.0128,0.0208,0.494,172.641,1.608,63.617,30.418,57
2020-01-08 20:00:00,6.829,3.807,0.0017,0.0099,0.0259,0.545,166.391,1.203,67.092,29.678,56
2020-01-08 21:00:00,18.564,15.271,0.0011,0.0106,0.0201,0.64,157.273,0.942,71.8,28.938,55
2020-01-08 22:00:00,23.175,19.237,0.001,0.0127,0.0104,0.703,139.236,0.689,73.797,28.382,54
2020-01-08 23:00:00,28.296,21.153,0.0009,0.0156,0.0039,0.81,88.744,0.593,77.717,27.705,53
2020-01-09 00:00:00,24.214,13.329,0.0006,0.0149,0.0005,0.981,101.378,0.988,90.417,25.343,53
2020-01-09 01:00:00,25.041,15.243,0.0006,0.0134,0.0006,0.924,98.424,0.607,92.084,25.123,52
2020-01-09 02:00:00,21.09,10.606,0.0007,0.0102,0.0008,0.864,100.364,0.689,91.199,25.048,52
2020-01-09 03:00:00,23.8,12.819,0.0006,0.0062,0.0014,0.642,115.844,0.569,91.967,24.747,52
2020-01-09 04:00:00,20.221,10.52,0.0005,0.0068,0.001,0.633,114.608,0.55,92.111,24.722,52
2020-01-09 05:00:00,14.01,6.58,0.0007,0.0066,0.0036,0.476,160.597,1.367,87.629,25.394,52
2020-01-09 06:00:00,20.488,11.787,0.001,0.0107,0.0009,0.519,120.372,0.713,89.65,24.959,52
2020-01-09 07:00:00,28.16,19.46,0.0013,0.0118,0.0005,0.6859999999999999,100.376,0.794,89.867,24.97,52
2020-01-09 08:00:00,15.609,6.837,0.0008,0.01335,0.0005,0.853,99.859,0.76,90.767,24.922,52
2020-01-09 09:00:00,38.531,28.167,0.001,0.0149,0.0058499999999999,1.55,94.826,0.844,81.851,27.812,52
2020-01-09 10:00:00,27.498,17.734,0.0009,0.0194,0.0112,1.373,103.016,0.599,70.234,30.757,52
2020-01-09 11:00:00,24.1,16.278,0.0009,0.0074,0.0226,0.572,168.999,1.965,64.584,30.718,52
2020-01-09 12:00:00,21.251,11.465,0.0010666666666666,0.0083,0.0358,0.505,183.392,1.978,62.233,31.532,52
2020-01-09 13:00:00,28.434,17.591,0.0012333333333333,0.0087333333333333,0.044,0.485,189.322,2.074,59.85,32.198,52
2020-01-09 14:00:00,25.476,14.479,0.0014,0.0091666666666666,0.04065,0.531,227.152,1.657,64.0,31.862,52
2020-01-09 15:00:00,27.59,17.924,0.0007,0.0096,0.0373,0.5685,108.417,1.013,82.754,27.566,52
2020-01-09 16:00:00,7.017,0.85,0.0008,0.0129,0.0216,0.606,117.533,1.96,88.817,27.164,52
2020-01-09 17:00:00,24.496,15.897,0.0019,0.019,0.0245,0.632,222.907,0.542,70.019,31.12,52
2020-01-09 18:00:00,25.547,13.507,0.0015,0.0179,0.0296,0.713,92.995,0.861,69.637,31.411,52
2020-01-09 19:00:00,30.374,19.639,0.001,0.0148,0.0221,0.876,99.206,1.175,76.746,29.3,53
2020-01-09 20:00:00,31.6,19.917,0.0011,0.0253,0.0084,0.949,154.906,1.167,76.801,29.003,53
2020-01-09 21:00:00,30.013,21.035,0.0014,0.0173,0.0123,0.72,138.485,0.966,80.957,27.962,53
2020-01-09 22:00:00,25.673,19.531,0.0011,0.0106,0.0087,0.698,105.201,1.217,88.793,25.956,54
2020-01-09 23:00:00,20.953,13.96,0.0011,0.0115,0.0041,0.727,101.198,1.004,88.115,25.652,54
2020-01-10 00:00:00,13.22,10.208,0.0004,0.01055,0.0225,0.438,167.455,1.966,95.0,24.358,54
2020-01-10 01:00:00,14.676,11.427,0.0004,0.0096,0.0155,0.484,131.448,0.411,95.0,24.432,54
2020-01-10 02:00:00,17.201,10.24,0.0004,0.0106,0.0107,0.483,129.324,0.944,95.9,24.452,53
2020-01-10 03:00:00,15.368,11.234,0.0004,0.0129,0.0095,0.564,150.607,1.414,95.783,24.655,53
2020-01-10 04:00:00,15.362,12.399,0.0005,0.0117666666666666,0.0173,0.46,161.205,1.257,93.817,24.777,53
2020-01-10 05:00:00,14.554,11.155,0.0005,0.0106333333333333,0.0155,0.424,135.331,0.736,92.217,24.705,53
2020-01-10 06:00:00,11.162,8.245,0.00125,0.0095,0.0096,0.46,105.922,0.671,93.867,24.565,53
2020-01-10 07:00:00,5.352,2.61,0.002,0.0221,0.0005,0.5695,150.771,0.827,94.617,24.43,53
2020-01-10 08:00:00,17.362,13.379,0.001,0.0195,0.0013,0.679,126.488,0.631,94.033,24.582,53
2020-01-10 09:00:00,24.415,20.035,0.0009,0.0169,0.00615,0.826,120.333,0.919,90.6,25.479,53
2020-01-10 10:00:00,6.981,4.259,0.0008,0.013,0.011,0.717,152.773,1.045,85.217,26.522,53
2020-01-10 11:00:00,11.99,8.516,0.0006,0.0128,0.0162,0.714,169.203,0.832,79.518,28.047,53
2020-01-10 12:00:00,15.704,12.872,0.0008,0.0111,0.029,0.586,119.66,0.506,69.633,30.562,53
2020-01-10 13:00:00,13.929,10.38,0.0011,0.0141,0.0422,0.57,230.249,0.27,64.884,31.648,53
2020-01-10 14:00:00,19.077,15.498,0.001,0.0136,0.0491,0.586,199.938,1.097,66.117,30.942,53
2020-01-10 15:00:00,18.914,13.822,0.0013,0.014,0.0527,0.558,207.868,1.652,66.283,30.905,53
2020-01-10 16:00:00,22.425,18.289,0.0007,0.0114,0.04,0.518,203.291,1.307,70.934,30.033,54
2020-01-10 17:00:00,27.5,17.313,0.0006,0.0217,0.0258,0.611,323.773,0.571,79.283,28.15,54
2020-01-10 18:00:00,14.907,8.606,0.0003,0.0226,0.0159,0.664,22.007,0.568,94.734,24.627,54
2020-01-10 19:00:00,21.207,17.233,0.0003,0.0185,0.0123,0.684,29.92,1.016,95.85,23.974,54
