,prediction,actual
0,68.88254,70.0
1,69.76814,70.0
2,69.73346,70.0
3,69.777565,70.0
4,69.92173,70.99999999999999
5,70.637566,70.99999999999999
6,70.51492,65.0
7,64.720276,66.0
8,65.506546,66.0
9,65.69205,66.0
10,65.814644,66.0
11,65.57486,65.0
12,64.622086,65.0
13,64.73522,65.0
14,64.69552,65.0
15,64.671265,65.0
16,65.08899,66.0
17,66.11426,66.0
18,66.41551,66.0
19,66.36614,66.0
20,66.22933,66.0
21,66.01508,65.0
22,64.95939,69.00000000000001
23,69.71423,69.00000000000001
24,68.90981,69.00000000000001
25,68.78619,69.00000000000001
26,68.85013,69.00000000000001
27,68.82262,69.00000000000001
28,68.86244,69.00000000000001
29,68.672356,69.00000000000001
30,68.60692,68.0
31,67.54301,68.0
32,67.35224,66.99999999999999
33,66.22812,66.99999999999999
34,66.18516,66.99999999999999
35,66.14602,66.99999999999999
36,66.27326,66.99999999999999
37,66.3596,66.0
38,65.38873,66.0
39,65.505165,66.0
40,65.689156,66.0
41,65.99004,65.0
42,65.107315,64.0
43,64.203896,64.0
44,64.23503,64.0
45,64.0963,64.0
46,63.98093,60.0
47,60.16803,59.0
48,59.1743,59.0
49,59.190216,60.0
50,60.904594,59.0
51,59.542774,58.0
52,59.009094,58.0
53,59.23705,59.0
54,61.082592,61.0
55,62.379505,62.0
56,62.615376,63.0
57,63.108734,64.0
58,63.827763,64.0
59,63.77297,64.0
60,63.919548,64.0
61,63.91928,65.0
62,64.55525,64.0
63,63.765884,64.0
64,63.94176,64.0
65,64.04529,64.0
66,64.1076,64.0
67,63.92559,63.0
68,63.118423,64.0
69,64.1318,64.0
70,63.939617,63.0
71,63.07016,63.0
72,63.186604,63.0
73,63.42684,63.0
74,63.146587,63.0
75,63.431984,63.0
76,63.82165,64.0
77,64.852615,64.0
78,65.102425,64.0
79,64.47757,63.0
80,63.24806,62.0
81,61.85031,62.0
82,61.62098,62.0
83,61.55294,61.0
84,60.5521,61.0
85,60.748608,61.0
86,60.789135,61.0
87,60.89681,61.0
88,61.079838,61.0
89,61.190666,61.0
90,61.253586,60.0
91,60.04597,60.0
92,60.148216,60.0
93,60.17351,60.0
94,60.13032,60.0
95,60.096905,60.0
96,60.296425,61.0
97,61.540466,61.0
98,61.242874,62.0
99,62.0053,62.0
100,62.06544,61.0
101,61.100693,59.0
102,59.175835,58.0
103,58.015766,58.0
104,58.068657,58.0
105,57.755463,57.0
106,56.77643,58.0
107,57.973072,58.0
108,57.88553,58.0
109,58.057327,58.0
110,58.17702,58.0
111,58.242367,58.0
112,58.123177,59.0
113,59.24105,58.0
114,58.09035,59.0
115,59.036655,59.0
116,59.31099,59.0
117,59.147503,59.0
118,59.137733,59.0
119,59.167767,74.99999999999999
120,77.196884,74.99999999999999
121,74.75644,74.99999999999999
122,74.583145,74.99999999999999
123,74.43985,74.99999999999999
124,74.55843,74.99999999999999
125,74.350815,74.99999999999999
126,74.40788,76.0
127,75.283646,76.0
128,75.16031,76.0
129,75.094604,77.00000000000001
130,76.359146,77.00000000000001
131,76.395386,77.00000000000001
132,76.266525,78.0
133,77.31203,78.99999999999999
134,78.52942,78.99999999999999
135,78.1886,80.0
136,79.46117,80.0
137,79.628494,81.00000000000001
138,80.46424,82.0
139,81.34564,82.0
140,81.619026,82.0
141,81.913574,82.99999999999999
142,82.70855,82.99999999999999
143,82.1969,68.0
144,68.04061,68.0
145,68.317184,68.0
146,68.30981,69.00000000000001
147,69.04275,70.0
148,69.67303,69.00000000000001
149,68.202995,68.0
150,67.355576,68.0
151,67.09924,66.99999999999999
152,66.07083,66.99999999999999
153,66.1723,66.0
154,65.443794,66.0
155,65.81667,66.0
156,65.70834,66.0
157,65.577484,65.0
158,64.85161,65.0
159,64.67356,65.0
160,64.815636,65.0
161,64.829414,64.0
162,63.644085,63.0
163,62.70493,62.0
164,61.700752,61.0
165,61.056007,61.0
166,61.18759,61.0
