,prediction,actual
0,56.571976,58.0
1,56.4058,58.0
2,56.59082,59.0
3,56.80661,59.0
4,57.293095,59.0
5,57.852505,58.0
6,58.127853,58.0
7,57.915257,58.0
8,57.577606,58.0
9,57.30946,58.0
10,57.179493,58.0
11,57.22706,58.0
12,57.40011,58.0
13,57.648705,58.0
14,57.851753,58.0
15,57.92654,58.0
16,57.7879,58.0
17,57.666904,58.0
18,57.558247,57.0
19,57.676075,57.0
20,57.399525,57.0
21,57.018147,57.0
22,56.67643,57.0
23,56.438683,57.0
24,56.186928,56.0
25,55.9336,56.0
26,55.38791,56.0
27,54.923923,56.0
28,54.5775,56.0
29,54.42703,58.0
30,54.39847,58.0
31,55.293884,58.0
32,56.299973,57.0
33,57.073902,57.0
34,57.219456,57.0
35,57.018066,57.0
36,56.70611,57.0
37,56.440685,57.0
38,56.284595,57.0
39,56.247295,57.0
40,56.41144,57.0
41,56.620174,56.0
42,56.756622,56.0
43,56.465214,56.0
44,55.96088,55.0
45,55.556828,55.0
46,54.921005,55.0
47,54.420837,55.0
48,54.183655,55.0
49,54.01935,55.0
50,53.93082,55.0
51,53.880585,55.0
52,53.78894,55.0
53,53.705956,53.99999999999999
54,53.645893,55.0
55,53.382214,55.0
56,53.439438,55.0
57,53.628216,55.0
58,53.887802,55.0
59,54.12633,55.0
60,54.30869,55.0
61,54.427067,55.0
62,54.508587,55.0
63,54.602592,55.0
64,54.744247,56.0
65,54.960526,56.0
66,55.47502,56.0
67,55.895065,56.0
68,56.00774,57.0
69,55.804043,57.0
70,55.7547,57.0
71,55.653072,57.0
72,55.342342,57.0
73,55.005184,57.0
74,54.74192,57.0
75,54.551212,57.0
76,54.454266,57.0
77,54.43019,56.0
78,54.489822,55.0
79,54.305954,55.0
80,53.84471,55.0
81,53.446987,55.0
82,53.28127,55.0
83,53.317963,55.0
84,53.523857,53.99999999999999
85,53.768875,53.99999999999999
86,53.714912,53.99999999999999
87,53.63549,53.99999999999999
88,53.60052,53.99999999999999
89,53.602665,53.99999999999999
90,53.565083,53.99999999999999
91,53.38136,53.99999999999999
92,53.253426,55.0
93,53.031025,55.0
94,53.182827,55.0
95,53.159122,55.0
96,52.755062,55.0
97,52.414047,55.0
98,52.372875,55.0
99,52.445744,55.0
100,52.550037,56.0
101,52.658962,56.0
102,53.150486,57.0
