,prediction,actual
0,58.62437,60.0
1,59.491425,60.0
2,59.92406,60.0
3,60.01583,60.0
4,60.086456,60.0
5,60.05574,60.0
6,60.04377,60.0
7,60.01845,59.0
8,59.207054,59.0
9,59.01692,59.0
10,59.029095,59.0
11,59.12338,58.0
12,58.122143,58.0
13,57.83058,58.0
14,57.7789,58.0
15,57.82625,58.0
16,57.91879,58.0
17,57.99061,59.0
18,58.791588,59.0
19,59.071354,59.0
20,59.059326,58.0
21,57.901955,59.0
22,58.54687,59.0
23,58.792534,59.0
24,59.06126,58.0
25,58.041023,59.0
26,58.566616,58.0
27,57.911293,58.0
28,57.944668,58.0
29,57.908974,58.0
30,57.860535,58.0
31,57.937275,58.0
32,57.75731,58.0
33,57.842888,58.0
34,57.99369,58.0
35,58.10594,58.0
36,58.03866,58.0
37,57.89436,58.0
38,57.73781,58.0
39,57.81183,58.0
40,57.905354,58.0
41,57.777653,58.0
42,57.689888,58.0
43,57.77492,58.0
44,57.879917,58.0
45,57.87912,58.0
46,57.838173,58.0
47,57.755867,58.0
48,57.71009,58.0
49,57.915474,57.0
50,56.890926,57.0
51,56.60682,57.0
52,56.68073,57.0
53,56.710148,57.0
54,56.836052,57.0
55,56.79811,58.0
56,57.90312,58.0
57,58.150387,59.0
58,59.354294,59.0
59,59.350113,59.0
60,58.928646,59.0
61,58.62831,59.0
62,58.690784,59.0
63,58.783432,59.0
64,58.877747,59.0
65,58.8572,59.0
66,58.801575,58.0
67,57.740116,59.0
68,58.45818,59.0
69,58.61634,59.0
70,58.67269,59.0
71,58.748558,59.0
72,58.800827,59.0
73,58.74587,59.0
74,58.942604,59.0
75,58.903362,59.0
76,58.794777,60.0
77,59.839085,60.0
78,59.948166,60.0
79,59.87455,60.0
80,59.835003,60.0
81,59.716976,60.0
82,59.930317,61.0
83,61.32132,61.0
84,61.33408,61.0
85,60.90815,61.0
86,60.724274,61.0
87,60.74511,61.0
88,60.740616,61.0
89,60.63901,61.0
90,60.662064,61.0
91,60.668777,61.0
92,60.672356,60.0
93,59.961533,60.0
94,59.451477,60.0
95,59.49083,61.0
96,60.60087,61.0
97,61.09635,62.0
98,61.890236,63.0
99,63.02933,63.0
100,63.144577,64.0
101,64.13416,64.0
102,64.17489,64.0
103,64.08625,64.0
104,63.95766,64.0
105,63.78179,63.0
106,62.716743,63.0
107,62.523407,63.0
108,62.63021,63.0
109,62.89958,63.0
110,62.96699,63.0
111,63.083202,63.0
112,62.909378,64.0
113,63.69788,64.0
114,63.794415,64.0
115,63.844734,64.0
116,63.74959,65.0
117,64.61248,65.0
118,64.706604,65.0
119,64.78557,64.0
120,63.77792,65.0
121,64.453735,65.0
122,64.700066,65.0
123,64.781906,68.0
124,67.68155,66.0
125,66.63675,65.0
126,64.893684,64.0
127,63.46781,63.0
128,62.076225,61.0
129,59.750076,61.0
130,59.551823,61.0
131,60.505436,61.0
132,61.139793,60.0
133,59.378685,60.0
134,59.20367,60.0
135,59.368248,61.0
136,60.622658,61.0
137,60.780567,62.0
138,61.593376,62.0
139,61.866745,62.0
140,61.67519,62.0
141,61.666725,62.0
142,61.795883,62.0
143,61.734856,63.0
144,62.746227,63.0
145,63.005543,63.0
146,63.043755,62.0
147,61.858006,59.0
148,58.504047,60.0
149,59.064583,60.0
150,59.5094,60.0
151,59.829563,61.0
152,61.083984,61.0
153,61.364895,60.0
154,59.979862,60.0
155,59.139526,60.0
156,58.99993,60.0
157,59.29036,60.0
158,59.551235,60.0
159,59.760498,60.0
160,59.638508,60.0
161,59.5294,59.0
162,58.52557,60.0
163,59.329556,60.0
164,59.871876,60.0
165,59.92994,60.0
166,60.115677,61.0
167,60.801186,60.0
168,60.18966,60.0
169,60.18241,58.0
170,58.101986,57.0
171,56.539566,56.0
172,55.261864,55.0
173,54.269814,55.0
174,54.390934,55.0
175,54.66054,55.0
176,54.781036,56.0
177,56.064247,56.0
178,56.23127,56.0
179,56.059044,57.0
180,56.9943,57.0
181,56.9934,58.0
182,57.986866,58.0
183,58.07189,58.0
184,57.900204,58.0
185,57.807003,58.0
186,57.739414,57.0
187,56.843803,57.0
188,56.536163,56.0
189,55.762505,56.0
190,55.5618,56.0
191,55.909966,55.0
192,54.95751,56.0
193,55.62949,56.0
194,56.12406,56.0
195,55.97232,56.0
196,55.947,57.0
197,56.995903,57.0
198,57.123096,57.0
199,56.96385,57.0
200,56.807728,57.0
201,56.677605,58.0
202,57.87675,58.0
203,58.339584,58.0
204,57.904175,58.0
205,57.621613,58.0
206,57.667343,58.0
207,57.602512,58.0
208,57.76336,58.0
209,57.77965,58.0
210,57.764507,59.0
211,58.698696,58.0
212,58.225002,58.0
213,57.889782,57.0
214,56.888855,57.0
215,56.72527,57.0
216,56.67728,56.0
217,55.847378,57.0
218,56.66233,56.0
219,55.924904,56.0
220,55.74767,56.0
221,55.673164,56.0
222,55.71119,56.0
223,55.731087,56.0
224,55.7364,57.0
225,56.816006,57.0
226,57.017017,57.0
227,57.03668,57.0
228,56.598824,57.0
229,56.49589,57.0
230,56.60555,58.0
231,57.880154,58.0
232,58.059414,57.0
233,56.790493,56.0
234,55.476326,55.0
235,54.28528,56.0
236,55.38891,56.0
237,55.885612,56.0
238,56.02691,56.0
239,55.979588,56.0
240,55.77672,57.0
241,56.645985,57.0
242,56.85657,57.0
243,56.712475,57.0
244,56.697887,58.0
245,57.761074,58.0
246,57.982895,58.0
247,57.895206,58.0
248,57.780685,58.0
249,57.716763,58.0
250,57.641518,57.0
251,56.489876,57.0
252,56.352608,56.0
253,55.34831,56.0
254,55.41849,55.0
255,54.578224,54.0
256,53.544956,54.0
257,53.43141,54.0
258,53.55843,54.0
259,53.616512,54.0
260,53.841125,55.0
261,54.65957,54.0
262,54.197285,55.0
263,54.620182,55.0
264,54.99389,53.0
265,53.196594,53.0
266,52.668827,52.0
267,51.79868,52.0
268,51.62012,52.0
269,51.734802,53.0
270,52.886543,53.0
271,53.161156,54.0
272,54.12528,55.0
273,55.26866,55.0
274,55.687653,54.0
275,54.02985,54.0
276,53.556694,54.0
277,53.642033,54.0
278,53.996677,54.0
279,54.061104,54.0
280,54.08121,55.0
281,54.990074,56.0
282,56.025978,55.0
283,55.339603,57.0
284,56.61098,57.0
285,57.047916,58.0
286,57.91838,57.0
287,57.389217,58.0
288,57.941437,58.0
289,58.035336,59.0
290,59.04585,60.0
291,60.20586,61.0
292,61.39054,63.0
293,63.510315,64.0
294,64.71551,66.0
295,66.7415,65.0
296,65.61492,65.0
297,64.94211,65.0
298,64.93628,66.0
299,65.99864,66.99999999999999
300,67.51973,66.99999999999999
301,67.7041,68.0
302,68.48814,68.0
303,68.28534,68.0
304,67.95749,68.0
305,67.70356,68.0
306,67.51375,69.00000000000001
307,68.800415,68.0
308,67.94551,68.0
309,67.70106,68.0
310,67.54303,69.00000000000001
311,68.391884,69.00000000000001
312,69.03943,69.00000000000001
313,69.08772,69.00000000000001
314,68.86462,69.00000000000001
315,68.79457,68.0
316,67.65415,66.0
317,65.17454,64.0
318,62.605343,63.0
319,61.458824,63.0
320,61.725937,62.0
321,61.26961,63.0
322,62.58858,62.0
323,61.92461,62.0
324,61.592964,62.0
325,61.531586,63.0
326,62.79566,63.0
327,63.088833,63.0
328,63.015636,64.0
329,63.839947,63.0
330,62.989532,63.0
331,62.61623,63.0
332,62.58554,62.0
333,61.76409,62.0
334,61.613388,62.0
335,61.53059,62.0
336,61.636356,63.0
337,62.747395,63.0
338,63.1862,63.0
339,63.181595,63.0
340,62.967346,63.0
341,62.85155,64.0
342,63.90426,63.0
343,63.057934,62.0
344,61.587444,62.0
345,61.13143,62.0
346,61.49373,61.0
347,60.48145,62.0
348,61.48359,61.0
349,60.57888,61.0
350,60.497036,61.0
351,60.535522,61.0
352,60.703545,61.0
353,60.779293,61.0
354,60.70737,62.0
355,61.636387,61.0
356,61.114456,62.0
357,61.41587,64.0
358,63.506447,63.0
359,63.297985,63.0
360,63.101135,62.0
361,62.011623,62.0
