,prediction,actual
0,73.12493,77.0
1,75.14259,71.0
2,77.99566,64.0
3,77.817665,64.0
4,74.229,64.0
5,70.26125,65.0
6,67.40454,66.0
7,66.24667,64.0
8,66.41826,64.0
9,66.488464,63.0
10,66.387985,63.0
11,65.82076,63.0
12,65.019684,62.0
13,64.363594,62.0
14,64.91145,61.0
15,65.91228,61.0
16,64.8174,61.0
17,63.655113,61.0
18,63.27316,61.0
19,63.055397,61.0
20,62.824818,61.0
21,62.547764,60.0
22,62.069,60.0
23,61.24705,60.0
24,60.560104,61.0
25,60.12812,61.0
26,60.115868,62.0
27,60.18997,61.0
28,60.437164,61.0
29,60.37425,60.0
30,59.98334,61.0
31,59.543327,63.0
32,59.37349,65.0
33,59.93651,65.0
34,60.95213,65.0
35,61.798153,65.0
36,62.345062,65.0
37,62.423824,66.0
38,61.514,66.0
39,60.62228,66.0
40,59.869846,65.0
41,58.965824,65.0
42,57.668247,65.0
43,56.66643,65.0
44,56.182495,65.0
45,56.43077,65.0
46,57.140583,66.0
47,57.820427,65.0
48,58.614147,64.0
49,59.06035,62.0
50,59.188118,62.0
51,58.83969,62.0
52,58.589325,61.0
53,58.504612,61.0
54,58.43534,59.0
55,58.458794,58.0
56,57.860863,57.0
57,57.095783,57.0
58,56.266834,58.0
59,55.804085,59.0
60,56.102283,59.0
61,57.017487,59.0
62,57.56679,58.0
63,57.033176,59.0
64,55.478355,59.0
65,54.510002,59.0
66,54.250393,58.0
67,54.361523,59.0
68,54.319492,58.0
69,54.786808,58.0
70,55.077168,58.0
71,55.248314,59.0
72,55.406498,59.0
73,56.039104,60.0
74,56.59185,60.0
75,57.28749,61.0
76,57.78329,61.0
77,58.314407,61.0
78,58.703793,61.0
79,58.962597,61.0
80,59.090538,61.0
81,59.1387,61.0
82,59.154907,61.0
83,59.16601,61.0
84,59.227184,61.0
85,59.222755,62.0
86,59.099506,62.0
87,59.14225,63.0
88,58.84008,63.0
89,58.76908,63.0
90,58.63841,63.0
91,58.80874,63.0
92,58.94939,63.0
93,59.079155,63.0
94,59.203545,63.0
95,59.428665,63.0
96,59.609577,63.0
97,59.87566,64.0
98,60.093304,64.0
99,60.828564,65.0
100,61.3821,65.0
101,61.84793,66.0
102,62.087307,66.0
103,62.412872,66.0
104,62.758297,67.0
105,63.03837,67.0
106,63.380825,67.0
107,63.725044,67.0
108,63.902897,68.0
109,63.816902,68.0
110,63.7026,68.0
111,63.19104,68.0
112,62.18529,68.0
113,61.152225,68.0
114,60.465164,68.0
115,60.11471,69.0
116,60.068268,70.0
117,60.55377,70.0
118,61.43834,70.0
119,62.49289,70.0
120,63.173122,70.0
121,63.51561,70.0
122,63.641167,69.0
123,63.82111,69.0
124,63.685196,69.0
125,63.732327,67.0
126,63.689247,66.0
127,63.199234,64.0
128,62.550182,63.0
129,61.471806,62.0
130,60.56472,61.0
131,59.704624,60.0
132,58.913246,59.0
133,58.0753,58.0
134,57.13277,59.0
135,56.12648,60.0
136,55.69832,60.0
137,55.753925,61.0
138,55.95211,61.0
139,56.118465,60.0
140,56.39616,59.0
141,56.135387,59.0
142,55.459026,59.0
143,55.100014,59.0
144,55.18466,59.0
145,55.525833,59.0
146,55.915848,59.0
147,56.20528,59.0
148,56.42659,58.0
149,56.350636,59.0
150,56.07064,59.0
151,56.087994,60.0
152,56.282005,60.0
153,56.79656,60.0
154,57.36464,60.0
155,57.75335,59.0
156,58.011208,59.0
157,57.724415,59.0
158,57.094433,58.0
159,56.414417,57.0
160,55.48194,57.0
161,54.429092,56.00000000000001
162,53.719334,57.0
163,53.03388,57.0
164,53.105824,58.0
165,53.49737,58.0
166,54.061554,58.0
167,54.39225,67.0
168,54.520847,77.0
169,57.42749,74.0
170,63.422527,55.0
171,67.01924,54.0
172,65.242645,53.0
173,60.990463,53.0
174,56.71382,53.0
175,53.825024,54.0
176,52.475636,55.0
177,52.560535,55.0
178,53.471348,57.0
179,54.404907,58.0
180,55.471245,60.0
181,55.637398,61.0
182,56.05129,63.0
183,57.0682,64.0
184,56.237053,64.0
185,53.424976,64.0
186,51.90339,64.0
187,51.262394,63.0
188,51.51824,63.0
189,51.758255,62.0
190,52.38352,62.0
191,53.271034,62.0
192,54.426147,61.0
193,55.49181,62.0
194,56.194527,62.0
195,56.98356,62.0
196,57.72411,62.0
197,58.316517,62.0
198,58.77114,63.0
199,59.07879,63.0
200,59.584377,62.0
201,59.907337,63.0
202,59.94089,63.0
203,60.005096,62.0
204,60.01636,62.0
205,59.48565,61.0
206,58.794926,60.0
207,57.704334,60.0
208,56.363903,60.0
209,55.649334,60.0
210,55.480022,60.0
211,55.815693,60.0
212,56.207783,61.0
213,56.578686,61.0
214,56.996025,61.0
215,57.300877,61.0
216,57.775784,61.0
217,58.214436,62.0
218,58.466602,62.0
219,58.859,62.0
220,59.260033,62.0
221,59.45556,62.0
222,59.64196,62.0
223,59.697388,61.0
224,59.6678,62.0
225,59.52545,61.0
226,59.505833,61.0
227,59.299824,61.0
228,59.101444,61.0
229,58.855953,62.0
230,58.6569,62.0
231,58.641655,62.0
232,58.491062,61.0
233,58.31011,61.0
234,57.864006,60.0
235,57.44831,59.0
236,56.881374,59.0
237,56.308796,58.0
238,56.087708,59.0
239,55.87366,58.0
240,56.180576,59.0
241,56.323772,59.0
242,56.590607,59.0
243,56.831734,59.0
244,56.937737,59.0
245,56.882915,59.0
246,56.908024,60.0
247,56.862934,60.0
248,57.195374,60.0
249,57.56549,60.0
250,57.76376,59.0
251,57.749027,57.0
252,57.374336,56.00000000000001
253,56.34117,54.0
254,54.94442,53.0
255,53.254726,51.0
256,51.749985,51.0
257,50.376293,52.0
258,49.75877,52.0
259,50.213287,52.0
260,50.98809,52.0
261,51.509296,52.0
262,51.604187,52.0
263,51.390823,53.0
264,50.987347,52.0
265,51.04334,52.0
266,50.63458,52.0
267,50.15461,51.0
268,49.862156,51.0
269,49.4883,50.0
270,49.25684,50.0
271,48.84226,49.0
272,48.444553,47.0
273,47.86233,48.0
274,46.77915,51.0
275,46.25863,52.0
276,47.18629,53.0
277,48.71154,53.0
278,49.87733,54.0
279,49.443047,54.0
280,48.6852,54.0
281,48.01821,55.0
282,47.735283,55.0
283,48.15184,55.0
284,48.899395,56.00000000000001
285,49.69215,56.00000000000001
286,50.80903,56.00000000000001
287,51.800484,57.0
288,52.22343,57.0
289,52.976246,58.0
290,53.482006,58.0
291,54.17686,59.0
292,54.801514,59.0
293,55.483067,59.0
294,56.10194,58.0
295,56.49772,58.0
296,56.51041,59.0
297,56.45969,59.0
298,56.63144,59.0
299,56.881893,59.0
300,57.109005,60.0
301,57.111206,61.0
302,56.989853,62.0
303,56.861217,63.0
304,56.593533,63.0
305,56.37806,63.0
306,56.05237,63.0
307,55.75571,63.0
308,55.722736,63.0
309,55.79531,63.0
310,55.996937,63.0
311,56.511646,63.0
312,57.15008,62.0
313,57.685,62.0
314,57.929935,62.0
315,58.199966,62.0
316,58.437042,62.0
317,58.707523,62.0
318,59.09573,63.0
319,59.41469,63.0
320,59.90267,63.0
321,60.24659,63.0
322,60.540302,64.0
323,60.708897,65.0
324,60.967876,65.0
325,61.283733,65.0
326,61.362232,65.0
327,60.996323,65.0
328,59.801342,65.0
329,58.615765,65.0
330,57.96462,64.0
331,57.76986,64.0
332,57.72536,64.0
333,57.94384,64.0
334,58.301193,64.0
335,58.929947,65.0
336,59.69882,64.0
337,60.745853,65.0
338,61.333668,65.0
339,61.75945,64.0
340,61.99347,64.0
341,61.860966,64.0
342,61.673676,64.0
343,61.566936,63.0
344,61.498367,62.0
345,61.19865,62.0
