,prediction,actual
0,69.945656,69.00000000000001
1,68.8306,69.00000000000001
2,69.43932,69.00000000000001
3,70.00229,69.00000000000001
4,69.33165,69.00000000000001
5,69.469124,69.00000000000001
6,69.06303,69.00000000000001
7,69.13183,68.0
8,67.599945,68.0
9,67.74811,66.99999999999999
10,66.58547,66.99999999999999
11,66.657326,66.99999999999999
12,66.70006,66.99999999999999
13,66.61852,66.99999999999999
14,66.4761,66.0
15,65.551094,66.0
16,65.64638,66.0
17,65.691696,66.0
18,65.54535,65.0
19,64.675385,64.0
20,63.949104,64.0
21,64.6737,64.0
22,64.88995,64.0
23,62.562862,60.0
24,60.195038,59.0
25,59.195557,59.0
26,59.135548,60.0
27,60.608383,59.0
28,60.078365,58.0
29,60.05573,58.0
30,60.151493,59.0
31,61.26539,61.0
32,62.529247,62.0
33,63.480972,63.0
34,63.1498,64.0
35,63.606354,64.0
36,63.99035,64.0
37,64.22988,64.0
38,64.13808,65.0
39,64.76058,64.0
40,63.81341,64.0
41,63.55078,64.0
42,63.90093,64.0
43,64.20568,64.0
44,63.92812,63.0
45,63.41322,64.0
46,64.48463,64.0
47,64.33529,63.0
48,63.399956,63.0
49,63.48939,63.0
50,63.257042,63.0
51,63.199757,63.0
52,63.975983,63.0
53,64.45364,64.0
54,64.156105,64.0
55,65.10494,64.0
56,64.288795,63.0
57,63.072983,62.0
58,61.650986,62.0
59,61.616722,62.0
60,61.51491,61.0
61,60.523315,61.0
62,60.652386,61.0
63,60.85045,61.0
64,60.995365,61.0
65,61.004932,61.0
66,60.87682,61.0
67,61.381134,60.0
68,59.893017,60.0
69,60.00026,60.0
70,60.37376,60.0
71,60.19871,60.0
72,60.37318,60.0
73,60.711372,61.0
74,61.434486,61.0
75,61.139664,62.0
76,61.94586,62.0
77,62.46095,61.0
78,61.05503,59.0
79,58.926685,58.0
80,57.75751,58.0
81,57.9852,58.0
82,57.815,57.0
83,56.79985,58.0
84,58.0961,58.0
85,58.074905,58.0
86,58.078606,58.0
87,58.028984,58.0
88,57.88885,58.0
89,57.90486,59.0
90,58.853138,58.0
91,58.22428,59.0
92,58.686684,59.0
93,59.280533,59.0
94,59.13062,59.0
95,59.295574,59.0
96,59.166492,74.99999999999999
97,79.95272,74.99999999999999
98,75.02694,74.99999999999999
99,75.18169,74.99999999999999
100,73.901695,74.99999999999999
101,73.13416,74.99999999999999
102,72.03734,74.99999999999999
103,72.14812,76.0
104,73.788086,76.0
105,74.50669,76.0
106,75.454216,77.00000000000001
107,76.50823,77.00000000000001
108,76.619026,77.00000000000001
109,76.57491,78.0
110,77.60072,78.99999999999999
111,78.939415,78.99999999999999
112,78.088356,80.0
113,78.794334,80.0
114,79.39725,81.00000000000001
115,80.96033,82.0
116,81.223495,82.0
117,82.13552,82.0
118,82.168785,82.99999999999999
119,83.38685,82.99999999999999
120,75.07555,68.0
121,68.587074,68.0
122,68.14761,68.0
123,67.72277,69.00000000000001
124,68.59617,70.0
125,69.52247,69.00000000000001
126,68.02324,68.0
127,68.060295,68.0
128,67.67461,66.99999999999999
129,66.36308,66.99999999999999
130,66.56963,66.0
131,65.73985,66.0
132,65.87964,66.0
133,65.77187,66.0
134,65.3913,65.0
135,64.205345,65.0
136,64.09397,65.0
137,64.45495,65.0
138,64.218376,64.0
139,63.408978,63.0
140,62.510784,62.0
141,61.152824,61.0
142,60.805454,61.0
143,61.526295,61.0
144,61.11785,61.0
145,60.805023,61.0
146,61.1311,61.0
147,60.956253,59.0
148,58.79014,58.0
149,58.590725,58.0
150,58.71678,59.0
151,60.03741,59.0
152,59.13318,59.0
153,58.98367,59.0
154,59.15099,60.0
155,60.103794,60.0
156,59.863743,59.0
157,58.762207,59.0
158,58.730965,59.0
159,58.730988,59.0
160,58.64455,59.0
161,58.818565,59.0
162,59.236324,60.0
163,60.526207,61.0
164,61.771736,63.0
165,63.669106,63.0
166,63.955715,63.0
167,63.40391,63.0
168,63.1903,63.0
169,63.44377,61.0
170,60.797276,61.0
171,61.351097,62.0
172,62.912014,62.0
173,63.19474,62.0
174,63.24975,63.0
175,64.26119,63.0
176,63.72275,64.0
177,64.539,65.0
178,65.39377,66.0
179,66.2612,66.0
180,66.27485,66.99999999999999
181,67.290016,66.99999999999999
182,67.623566,70.0
