,prediction,actual
0,60.278534,61.0
1,60.459965,60.0
2,59.80508,60.0
3,59.581696,60.0
4,59.53099,60.0
5,59.640476,60.0
6,59.822018,60.0
7,59.81833,60.0
8,59.85738,59.0
9,59.01487,59.0
10,58.771072,59.0
11,58.652813,58.0
12,57.748524,58.0
13,57.53645,58.0
14,57.697964,57.0
15,56.844364,57.0
16,56.576366,57.0
17,56.457485,57.0
18,56.51295,57.0
19,56.52941,57.0
20,56.533737,57.0
21,56.55412,57.0
22,56.8415,57.0
23,56.73401,57.0
24,56.552395,57.0
25,56.751743,58.0
26,57.877766,58.0
27,58.051693,59.0
28,58.94162,59.0
29,59.0656,60.0
30,59.935806,60.0
31,60.108105,60.0
32,60.138947,60.0
33,60.07921,61.0
34,60.66448,61.0
35,60.958492,61.0
36,61.042606,61.0
37,61.17904,62.0
38,61.844093,62.0
39,62.137928,62.0
40,62.150543,62.0
41,61.94345,62.0
42,61.660797,61.0
43,60.50006,61.0
44,60.25599,61.0
45,60.314316,61.0
46,60.494423,61.0
47,60.546875,61.0
48,60.66233,61.0
49,60.605305,60.0
50,59.58385,60.0
51,59.336945,59.0
52,58.427185,59.0
53,58.542824,58.0
54,57.67341,58.0
55,57.455486,59.0
56,58.24273,59.0
57,58.631447,60.0
58,59.561,60.0
59,60.16062,60.0
60,60.115993,61.0
61,61.031895,61.0
62,61.128723,61.0
63,61.280445,61.0
64,61.155132,62.0
65,61.82136,62.0
66,61.98041,62.0
67,62.01227,62.0
68,61.88621,62.0
69,61.898735,62.0
70,61.74497,62.0
71,61.70482,62.0
72,61.55208,62.0
73,61.702442,62.0
74,61.723373,62.0
75,61.681713,62.0
76,61.861847,62.0
77,61.796093,62.0
78,61.73368,61.0
79,60.74793,60.0
80,59.613075,60.0
81,59.26585,59.0
82,58.34192,58.0
83,57.43412,57.0
84,56.55617,57.0
85,56.149822,56.0
86,55.347267,56.0
87,55.406513,56.0
88,55.58387,56.0
89,55.58968,56.0
90,55.71528,56.0
91,55.630978,56.0
92,55.512783,56.0
93,55.361454,55.0
94,54.433693,55.0
95,54.275394,55.0
96,54.43147,55.0
97,54.713444,55.0
98,54.868786,56.0
99,55.867107,56.0
100,56.13542,57.0
101,56.986256,57.0
102,57.184696,58.0
103,57.791344,59.0
104,58.8091,60.0
105,59.993492,61.0
106,60.959785,62.0
107,62.13379,62.0
108,62.42002,63.0
109,63.331547,64.0
110,64.26199,64.0
111,64.38193,64.0
112,64.26555,65.0
113,64.96619,65.0
114,65.04784,65.0
115,64.95823,65.0
116,64.78533,66.0
117,65.744026,66.0
118,66.01916,66.0
119,65.99754,66.0
120,65.846344,66.0
121,65.7486,65.0
122,64.83322,65.0
123,64.42127,65.0
124,64.429924,65.0
125,64.34285,65.0
126,64.4012,65.0
127,64.5875,64.0
128,63.933517,63.0
129,62.752224,62.0
130,61.426003,61.0
131,60.223522,60.0
132,59.165237,59.0
133,58.07521,59.0
134,57.77705,58.0
135,57.297802,57.0
136,56.486134,57.0
137,56.310757,57.0
138,56.68958,57.0
139,56.7536,57.0
140,56.734898,58.0
141,57.63851,58.0
142,57.923576,58.0
143,57.998386,59.0
144,58.82078,59.0
145,59.05907,59.0
146,58.904133,59.0
147,58.75688,59.0
148,58.440758,59.0
149,58.278675,59.0
150,58.355377,59.0
151,58.51577,59.0
152,58.58654,59.0
153,58.587326,59.0
